iteration,gap,bound satisfied?,bound gap,percentage OD satisfying bound,values of OD not satisfying bound
93,9.573999167579165,True,14.949582575768918,100.0,{}
94,8.619789967882298,True,13.458424573226496,100.0,{}
95,7.76064817260078,True,12.11600157915245,100.0,{}
96,6.987068947686381,True,10.9074960635678,100.0,{}
97,6.290601227626549,True,9.819561091239546,100.0,{}
98,5.663497841840593,True,8.840181756617845,100.0,{}
99,5.098864354533509,True,7.958567950676779,100.0,{}
100,4.590493324476674,True,7.164914859535784,100.0,{}
101,4.132786768381291,True,6.450431743339951,100.0,{}
102,3.7206993441425316,True,5.807238800697065,100.0,{}
103,3.3497268985572974,True,5.2282264827467815,100.0,{}
104,3.0158134661378493,True,4.706996191582172,100.0,{}
105,2.7153164933308225,True,4.237784636306885,100.0,{}
106,2.444757486199903,True,3.8153912264671064,100.0,{}
107,2.2011559068314424,True,3.435139367277549,100.0,{}
108,1.9818201052395001,True,3.0928339663223587,100.0,{}
109,1.7843328130225278,True,2.784691057339054,100.0,{}
110,1.6065154964139274,True,2.507302074946268,100.0,{}
111,1.4464048756979562,True,2.2575982748270422,100.0,{}
112,1.302247786488405,True,2.0328170636419323,100.0,{}
113,1.172455557159161,True,1.8304839813152256,100.0,{}
114,1.0555905639656762,True,1.6483715864381685,100.0,{}
115,0.950371712376891,True,1.4844202134466924,100.0,{}
