origin	dest	capacity	length	fft	alpha	beta	speedLimit
129	14	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
129	111	900.0000000000	348.0000000000	14.0000000000	1.0000000000	4.000000	0.000000
129	122	2400.0000000000	371.0000000000	12.6666670000	1.0000000000	4.000000	0.000000
129	130	600.0000000000	100.0000000000	3.0000000000	1.0000000000	4.000000	0.000000
129	152	2400.0000000000	417.0000000000	15.6666670000	1.0000000000	4.000000	0.000000
130	14	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
130	129	600.0000000000	100.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
130	206	600.0000000000	136.0000000000	4.6666670000	1.0000000000	4.000000	0.000000
131	45	2800.0000000000	54.0000000000	8.0000000000	1.0000000000	4.000000	0.000000
131	368	2400.0000000000	22.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
132	125	900.0000000000	109.0000000000	3.3333330000	1.0000000000	4.000000	0.000000
133	14	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
133	129	900.0000000000	74.0000000000	5.6666670000	1.0000000000	4.000000	0.000000
134	30	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
134	386	2800.0000000000	10.0000000000	0.3333330000	1.0000000000	4.000000	0.000000
135	117	900.0000000000	75.0000000000	9.0000000000	1.0000000000	4.000000	0.000000
135	136	900.0000000000	102.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
135	137	900.0000000000	31.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
136	135	900.0000000000	102.0000000000	3.0000000000	1.0000000000	4.000000	0.000000
136	137	900.0000000000	87.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
137	135	900.0000000000	31.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
137	136	900.0000000000	87.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
138	139	600.0000000000	105.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
139	140	2800.0000000000	421.0000000000	16.3333330000	1.0000000000	4.000000	0.000000
140	10	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
140	144	600.0000000000	103.0000000000	5.3333330000	1.0000000000	4.000000	0.000000
140	271	2800.0000000000	247.0000000000	8.0000000000	1.0000000000	4.000000	0.000000
140	274	600.0000000000	18.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
141	234	900.0000000000	73.0000000000	8.3333330000	1.0000000000	4.000000	0.000000
141	293	900.0000000000	104.0000000000	5.3333330000	1.0000000000	4.000000	0.000000
142	10	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
143	318	2400.0000000000	29.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
143	334	900.0000000000	324.0000000000	8.0000000000	1.0000000000	4.000000	0.000000
144	10	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
144	142	600.0000000000	309.0000000000	12.0000000000	1.0000000000	4.000000	0.000000
145	234	600.0000000000	153.0000000000	3.6666670000	1.0000000000	4.000000	0.000000
146	10	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
146	140	600.0000000000	289.0000000000	16.6666670000	1.0000000000	4.000000	0.000000
147	35	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
147	149	2400.0000000000	25.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
148	35	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
148	149	2400.0000000000	74.0000000000	2.0000000000	1.0000000000	4.000000	0.000000
149	35	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
149	147	2400.0000000000	25.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
149	153	2400.0000000000	363.0000000000	19.3333330000	1.0000000000	4.000000	0.000000
150	35	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
150	147	2400.0000000000	356.0000000000	21.3333330000	1.0000000000	4.000000	0.000000
150	153	2400.0000000000	16.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
151	150	2400.0000000000	19.0000000000	0.3333330000	1.0000000000	4.000000	0.000000
151	207	2400.0000000000	218.0000000000	9.3333330000	1.0000000000	4.000000	0.000000
152	150	2400.0000000000	95.0000000000	12.0000000000	1.0000000000	4.000000	0.000000
153	178	2400.0000000000	19.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
153	192	2400.0000000000	99.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
154	30	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
154	155	2400.0000000000	160.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
155	29	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
155	48	2400.0000000000	250.0000000000	19.6666670000	1.0000000000	4.000000	0.000000
156	29	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
156	30	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
156	387	2400.0000000000	124.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
157	29	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
157	156	2400.0000000000	69.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
158	9	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
158	159	2800.0000000000	154.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
158	176	2800.0000000000	33.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
159	160	2800.0000000000	126.0000000000	7.0000000000	1.0000000000	4.000000	0.000000
160	49	2800.0000000000	88.0000000000	10.6666670000	1.0000000000	4.000000	0.000000
162	181	2800.0000000000	41.0000000000	3.6666670000	1.0000000000	4.000000	0.000000
162	187	2400.0000000000	55.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
163	54	2800.0000000000	105.0000000000	13.0000000000	1.0000000000	4.000000	0.000000
163	171	900.0000000000	7.0000000000	0.3333330000	1.0000000000	4.000000	0.000000
164	167	600.0000000000	156.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
165	15	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
165	175	2400.0000000000	138.0000000000	3.6666670000	1.0000000000	4.000000	0.000000
166	13	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
166	167	600.0000000000	101.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
167	163	900.0000000000	138.0000000000	3.6666670000	1.0000000000	4.000000	0.000000
167	170	900.0000000000	185.0000000000	4.3333330000	1.0000000000	4.000000	0.000000
168	9	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
168	169	2800.0000000000	161.0000000000	6.3333330000	1.0000000000	4.000000	0.000000
168	185	2800.0000000000	34.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
169	181	2400.0000000000	32.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
169	225	2800.0000000000	37.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
170	167	900.0000000000	185.0000000000	5.0000000000	1.0000000000	4.000000	0.000000
170	174	600.0000000000	141.0000000000	6.6666670000	1.0000000000	4.000000	0.000000
170	195	900.0000000000	94.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
171	167	900.0000000000	131.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
172	173	600.0000000000	54.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
173	61	600.0000000000	194.0000000000	5.0000000000	1.0000000000	4.000000	0.000000
173	170	600.0000000000	219.0000000000	5.3333330000	1.0000000000	4.000000	0.000000
174	173	600.0000000000	78.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
175	15	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
175	177	2400.0000000000	53.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
176	9	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
176	168	2800.0000000000	40.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
176	367	2800.0000000000	69.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
177	15	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
177	179	2400.0000000000	108.0000000000	5.3333330000	1.0000000000	4.000000	0.000000
178	151	2400.0000000000	15.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
178	170	900.0000000000	198.0000000000	5.0000000000	1.0000000000	4.000000	0.000000
179	178	2800.0000000000	87.0000000000	7.3333330000	1.0000000000	4.000000	0.000000
180	185	2800.0000000000	144.0000000000	12.6666670000	1.0000000000	4.000000	0.000000
181	180	2800.0000000000	31.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
181	187	2400.0000000000	49.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
182	180	2400.0000000000	107.0000000000	8.6666670000	1.0000000000	4.000000	0.000000
183	161	2800.0000000000	24.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
183	184	2800.0000000000	27.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
184	188	2800.0000000000	344.0000000000	7.6666670000	1.0000000000	4.000000	0.000000
185	158	2800.0000000000	38.0000000000	3.3333330000	1.0000000000	4.000000	0.000000
185	189	2800.0000000000	60.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
186	161	600.0000000000	44.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
186	184	2800.0000000000	60.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
187	190	2400.0000000000	49.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
188	158	2800.0000000000	62.0000000000	7.6666670000	1.0000000000	4.000000	0.000000
188	189	2800.0000000000	39.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
189	183	2800.0000000000	350.0000000000	9.6666670000	1.0000000000	4.000000	0.000000
190	165	2400.0000000000	95.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
191	15	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
191	182	2400.0000000000	239.0000000000	6.6666670000	1.0000000000	4.000000	0.000000
192	191	2400.0000000000	172.0000000000	4.6666670000	1.0000000000	4.000000	0.000000
193	194	2400.0000000000	157.0000000000	10.3333330000	1.0000000000	4.000000	0.000000
194	204	2400.0000000000	10.0000000000	0.3333330000	1.0000000000	4.000000	0.000000
195	151	900.0000000000	105.0000000000	15.0000000000	1.0000000000	4.000000	0.000000
196	6	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
196	223	2400.0000000000	231.0000000000	11.0000000000	1.0000000000	4.000000	0.000000
197	194	900.0000000000	48.0000000000	6.0000000000	1.0000000000	4.000000	0.000000
198	200	2400.0000000000	39.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
198	363	900.0000000000	90.0000000000	3.0000000000	1.0000000000	4.000000	0.000000
199	67	2400.0000000000	281.0000000000	14.0000000000	1.0000000000	4.000000	0.000000
200	199	2400.0000000000	112.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
201	13	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
201	203	600.0000000000	206.0000000000	5.0000000000	1.0000000000	4.000000	0.000000
202	51	2400.0000000000	67.0000000000	11.6666670000	1.0000000000	4.000000	0.000000
203	13	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
203	206	600.0000000000	366.0000000000	9.0000000000	1.0000000000	4.000000	0.000000
203	210	900.0000000000	180.0000000000	4.6666670000	1.0000000000	4.000000	0.000000
203	398	900.0000000000	71.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
204	198	2400.0000000000	19.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
204	233	2400.0000000000	22.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
205	130	600.0000000000	52.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
206	201	600.0000000000	160.0000000000	7.0000000000	1.0000000000	4.000000	0.000000
206	211	600.0000000000	63.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
207	128	2400.0000000000	136.0000000000	6.0000000000	1.0000000000	4.000000	0.000000
208	209	2800.0000000000	97.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
209	176	2800.0000000000	154.0000000000	13.6666670000	1.0000000000	4.000000	0.000000
210	28	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
210	203	900.0000000000	180.0000000000	9.0000000000	1.0000000000	4.000000	0.000000
210	214	600.0000000000	156.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
210	215	900.0000000000	77.0000000000	2.0000000000	1.0000000000	4.000000	0.000000
211	205	600.0000000000	30.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
212	208	2800.0000000000	33.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
212	216	2800.0000000000	84.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
213	28	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
213	210	900.0000000000	200.0000000000	7.3333330000	1.0000000000	4.000000	0.000000
214	28	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
215	28	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
215	122	900.0000000000	318.0000000000	8.0000000000	1.0000000000	4.000000	0.000000
216	62	2800.0000000000	545.0000000000	13.3333330000	1.0000000000	4.000000	0.000000
217	20	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
217	218	900.0000000000	119.0000000000	4.3333330000	1.0000000000	4.000000	0.000000
218	217	900.0000000000	119.0000000000	5.6666670000	1.0000000000	4.000000	0.000000
218	219	900.0000000000	42.0000000000	1.0000000000	1.0000000000	4.000000	0.000000
219	220	900.0000000000	90.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
220	20	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
220	219	900.0000000000	90.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
220	221	900.0000000000	53.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
221	20	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
221	217	900.0000000000	113.0000000000	11.0000000000	1.0000000000	4.000000	0.000000
221	220	900.0000000000	53.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
221	290	900.0000000000	300.0000000000	21.3333330000	1.0000000000	4.000000	0.000000
222	23	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
222	224	2400.0000000000	125.0000000000	4.3333330000	1.0000000000	4.000000	0.000000
222	239	600.0000000000	20.0000000000	0.3333330000	1.0000000000	4.000000	0.000000
223	6	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
223	202	2400.0000000000	358.0000000000	15.6666670000	1.0000000000	4.000000	0.000000
223	237	2400.0000000000	390.0000000000	11.0000000000	1.0000000000	4.000000	0.000000
223	295	2400.0000000000	25.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
224	23	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
224	198	2400.0000000000	175.0000000000	13.0000000000	1.0000000000	4.000000	0.000000
225	56	2800.0000000000	254.0000000000	7.3333330000	1.0000000000	4.000000	0.000000
226	4	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
226	23	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
226	228	900.0000000000	339.0000000000	21.3333330000	1.0000000000	4.000000	0.000000
226	232	900.0000000000	154.0000000000	9.0000000000	1.0000000000	4.000000	0.000000
227	77	2800.0000000000	200.0000000000	9.0000000000	1.0000000000	4.000000	0.000000
228	22	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
228	231	900.0000000000	233.0000000000	7.6666670000	1.0000000000	4.000000	0.000000
228	286	2800.0000000000	81.0000000000	14.6666670000	1.0000000000	4.000000	0.000000
229	82	900.0000000000	43.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
229	242	900.0000000000	203.0000000000	10.0000000000	1.0000000000	4.000000	0.000000
230	226	900.0000000000	222.0000000000	11.3333330000	1.0000000000	4.000000	0.000000
230	296	900.0000000000	252.0000000000	16.0000000000	1.0000000000	4.000000	0.000000
231	4	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
231	23	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
231	226	900.0000000000	106.0000000000	9.6666670000	1.0000000000	4.000000	0.000000
232	4	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
232	226	900.0000000000	154.0000000000	16.3333330000	1.0000000000	4.000000	0.000000
232	230	900.0000000000	225.0000000000	14.6666670000	1.0000000000	4.000000	0.000000
232	263	900.0000000000	118.0000000000	9.6666670000	1.0000000000	4.000000	0.000000
233	235	2400.0000000000	84.0000000000	2.0000000000	1.0000000000	4.000000	0.000000
234	141	900.0000000000	73.0000000000	6.0000000000	1.0000000000	4.000000	0.000000
234	263	2800.0000000000	41.0000000000	4.6666670000	1.0000000000	4.000000	0.000000
235	236	2400.0000000000	61.0000000000	1.3333330000	1.0000000000	4.000000	0.000000
236	239	2400.0000000000	132.0000000000	4.3333330000	1.0000000000	4.000000	0.000000
237	298	2400.0000000000	45.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
238	20	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
239	222	600.0000000000	20.0000000000	0.3333330000	1.0000000000	4.000000	0.000000
239	238	600.0000000000	102.0000000000	3.6666670000	1.0000000000	4.000000	0.000000
239	288	2800.0000000000	284.0000000000	23.0000000000	1.0000000000	4.000000	0.000000
240	32	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
240	36	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
240	355	900.0000000000	113.0000000000	3.3333330000	1.0000000000	4.000000	0.000000
241	16	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
241	18	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
241	75	900.0000000000	73.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
242	229	900.0000000000	203.0000000000	5.6666670000	1.0000000000	4.000000	0.000000
242	240	900.0000000000	173.0000000000	9.0000000000	1.0000000000	4.000000	0.000000
242	247	2400.0000000000	320.0000000000	11.3333330000	1.0000000000	4.000000	0.000000
242	270	2400.0000000000	255.0000000000	8.6666670000	1.0000000000	4.000000	0.000000
243	72	900.0000000000	58.0000000000	2.0000000000	1.0000000000	4.000000	0.000000
243	80	900.0000000000	66.0000000000	4.3333330000	1.0000000000	4.000000	0.000000
243	245	900.0000000000	105.0000000000	3.3333330000	1.0000000000	4.000000	0.000000
244	32	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
244	354	900.0000000000	113.0000000000	3.0000000000	1.0000000000	4.000000	0.000000
244	376	900.0000000000	293.0000000000	9.3333330000	1.0000000000	4.000000	0.000000
245	70	900.0000000000	77.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
245	243	900.0000000000	105.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
246	16	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
246	241	900.0000000000	32.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
247	36	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
247	242	2400.0000000000	320.0000000000	30.6666670000	1.0000000000	4.000000	0.000000
247	267	2400.0000000000	459.0000000000	20.3333330000	1.0000000000	4.000000	0.000000
247	269	600.0000000000	186.0000000000	4.6666670000	1.0000000000	4.000000	0.000000
248	257	2400.0000000000	187.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
249	102	900.0000000000	224.0000000000	10.3333330000	1.0000000000	4.000000	0.000000
250	397	900.0000000000	57.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
251	17	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
251	80	900.0000000000	172.0000000000	13.3333330000	1.0000000000	4.000000	0.000000
252	248	2400.0000000000	208.0000000000	4.3333330000	1.0000000000	4.000000	0.000000
253	2	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
253	81	900.0000000000	409.0000000000	28.3333330000	1.0000000000	4.000000	0.000000
253	258	600.0000000000	174.0000000000	6.0000000000	1.0000000000	4.000000	0.000000
253	272	900.0000000000	66.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
253	353	900.0000000000	384.0000000000	21.0000000000	1.0000000000	4.000000	0.000000
254	5	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
254	253	900.0000000000	165.0000000000	8.6666670000	1.0000000000	4.000000	0.000000
255	2	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
255	5	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
255	253	900.0000000000	221.0000000000	13.3333330000	1.0000000000	4.000000	0.000000
256	2	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
256	272	900.0000000000	93.0000000000	8.3333330000	1.0000000000	4.000000	0.000000
256	397	900.0000000000	102.0000000000	3.6666670000	1.0000000000	4.000000	0.000000
257	81	2400.0000000000	324.0000000000	6.6666670000	1.0000000000	4.000000	0.000000
258	3	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
258	253	600.0000000000	174.0000000000	12.0000000000	1.0000000000	4.000000	0.000000
258	259	600.0000000000	109.0000000000	4.0000000000	1.0000000000	4.000000	0.000000
259	3	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
259	260	600.0000000000	60.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
260	3	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
260	262	600.0000000000	70.0000000000	3.0000000000	1.0000000000	4.000000	0.000000
261	3	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
261	258	600.0000000000	241.0000000000	9.6666670000	1.0000000000	4.000000	0.000000
261	262	600.0000000000	32.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
262	145	600.0000000000	261.0000000000	6.6666670000	1.0000000000	4.000000	0.000000
262	261	600.0000000000	32.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
263	4	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
263	232	900.0000000000	118.0000000000	7.6666670000	1.0000000000	4.000000	0.000000
263	265	600.0000000000	46.0000000000	3.6666670000	1.0000000000	4.000000	0.000000
264	6	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
264	295	900.0000000000	178.0000000000	12.6666670000	1.0000000000	4.000000	0.000000
265	261	600.0000000000	210.0000000000	10.6666670000	1.0000000000	4.000000	0.000000
266	31	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
266	269	600.0000000000	123.0000000000	3.0000000000	1.0000000000	4.000000	0.000000
267	31	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
267	33	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
267	40	2400.0000000000	167.0000000000	5.3333330000	1.0000000000	4.000000	0.000000
268	31	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
268	33	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
268	36	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
268	247	2400.0000000000	202.0000000000	7.3333330000	1.0000000000	4.000000	0.000000
269	31	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
269	247	600.0000000000	186.0000000000	4.6666670000	1.0000000000	4.000000	0.000000
270	17	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
270	32	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
270	79	2400.0000000000	208.0000000000	24.0000000000	1.0000000000	4.000000	0.000000
271	277	2800.0000000000	205.0000000000	5.6666670000	1.0000000000	4.000000	0.000000
271	282	600.0000000000	16.0000000000	0.3333330000	1.0000000000	4.000000	0.000000
272	2	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
272	253	900.0000000000	66.0000000000	6.0000000000	1.0000000000	4.000000	0.000000
272	256	900.0000000000	93.0000000000	4.3333330000	1.0000000000	4.000000	0.000000
273	17	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
273	242	2400.0000000000	178.0000000000	21.0000000000	1.0000000000	4.000000	0.000000
274	140	600.0000000000	18.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
274	227	2800.0000000000	82.0000000000	3.0000000000	1.0000000000	4.000000	0.000000
275	11	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
275	65	2800.0000000000	183.0000000000	19.0000000000	1.0000000000	4.000000	0.000000
276	27	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
276	280	600.0000000000	25.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
277	63	2800.0000000000	211.0000000000	10.0000000000	1.0000000000	4.000000	0.000000
278	109	2400.0000000000	113.0000000000	3.3333330000	1.0000000000	4.000000	0.000000
279	11	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
279	275	900.0000000000	162.0000000000	4.3333330000	1.0000000000	4.000000	0.000000
279	276	600.0000000000	294.0000000000	7.0000000000	1.0000000000	4.000000	0.000000
280	27	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
280	78	600.0000000000	85.0000000000	2.3333330000	1.0000000000	4.000000	0.000000
280	283	600.0000000000	205.0000000000	5.3333330000	1.0000000000	4.000000	0.000000
281	284	2400.0000000000	141.0000000000	7.6666670000	1.0000000000	4.000000	0.000000
282	271	600.0000000000	16.0000000000	0.3333330000	1.0000000000	4.000000	0.000000
282	274	2800.0000000000	240.0000000000	14.3333330000	1.0000000000	4.000000	0.000000
283	11	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
283	279	900.0000000000	114.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
284	223	2400.0000000000	328.0000000000	18.0000000000	1.0000000000	4.000000	0.000000
285	22	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
285	286	2800.0000000000	40.0000000000	7.0000000000	1.0000000000	4.000000	0.000000
285	287	2800.0000000000	218.0000000000	9.0000000000	1.0000000000	4.000000	0.000000
286	22	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
286	222	2800.0000000000	276.0000000000	8.6666670000	1.0000000000	4.000000	0.000000
286	228	900.0000000000	81.0000000000	2.6666670000	1.0000000000	4.000000	0.000000
286	288	2800.0000000000	12.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
287	19	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
287	22	999999.0000000000	0.0000000000	0.0000000000	0.0000000000	4.000000	0.000000
287	285	2800.0000000000	218.0000000000	12.3333330000	1.0000000000	4.000000	0.000000
287	353	2400.0000000000	367.0000000000	13.6666670000	1.0000000000	4.000000	0.000000
288	285	2400.0000000000	37.0000000000	1.6666670000	1.0000000000	4.000000	0.000000
288	286	2800.0000000000	12.0000000000	0.6666670000	1.0000000000	4.000000	0.000000
288	290	2400.0000000000	363.0000000000	20.3333330000	1.0000000000	4.000000	0.000000
289	288	2800.0000000000	252.0000000000	23.0000000000	1.0000000000	4.000000	0.000000
